filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,spectral_contrast,spectral_flatness,tonnetz,estimated_tempo,genre/label
hiphop.00080,0.4014979,0.14066508,2978.306171543028,2610.8555508970326,6032.313523425406,0.14297494799729102,-73.65926,64.45532,-6.999935,41.31175,-6.6806808,13.441902,-10.051416,15.831476,-12.145612,12.571521,-11.4785795,6.1477604,-8.120176,8.70751,-6.7891636,14.608542,-9.824074,13.377475,-7.816285,2.7399256,21.39837700831255,0.030654943,-9.401022601677983e-05,95.703125,hiphop
hiphop.00075,0.44847348,0.19096671,2817.473543211313,2516.2358357363464,5675.532347499033,0.13918320977650928,-102.24531,62.593616,6.722341,39.605602,-8.470385,14.098772,-11.96213,14.24187,-0.78733444,11.37143,-10.262755,13.2134,-4.047235,7.7222958,-7.0644817,6.42942,-10.5505495,4.8931975,-5.6877456,2.368202,22.298604967835214,0.030053038,0.0066394448774065125,92.28515625,hiphop
hiphop.00041,0.42494944,0.18577369,2474.0841465259723,2366.8542946769317,5052.261116334897,0.11585719814241487,-83.48991,78.09036,-10.677456,39.93634,-5.805184,14.482453,-5.7590437,11.75177,-2.9761877,12.886876,-3.55126,10.988495,-4.3130493,8.215172,-8.698529,3.3791163,-10.637644,1.1939449,-10.325922,4.3607574,22.22243411439038,0.020356087,-0.0018885705855915846,92.28515625,hiphop
hiphop.00091,0.5339275,0.113617465,2621.0691913315086,2341.536792402834,5396.625700676035,0.13847686484133126,-106.271614,77.70726,-25.77925,56.165817,-9.164858,29.760225,-16.500387,26.987396,-9.081168,20.919916,-8.505064,14.175627,-6.695933,9.873519,-4.7417145,5.657294,-1.6242204,3.5385988,-3.0790858,-2.9008994,23.844747296401735,0.007099227,-0.00945691259237824,103.359375,hiphop
hiphop.00096,0.42479342,0.11088711,1748.446708589416,1804.5586861743686,3483.1789376934985,0.08313895305243808,-128.50406,125.096214,-37.706146,44.37808,-13.224059,19.417542,-9.620186,20.088884,-7.131818,13.651778,-6.089722,12.369929,-4.63621,5.7364273,-2.7032995,3.4689062,-1.6082877,-0.46035144,-1.6837003,-3.63662,23.51417074490997,0.0023106374,0.00830120460266768,107.66601562,hiphop
hiphop.00093,0.476547,0.067285776,3169.13297979459,2587.903224885539,6256.837165761658,0.15202062270220587,-192.60616,42.718815,3.6213999,66.79366,-5.571179,43.832397,-13.3150215,24.787046,-5.12138,16.735771,-5.6423936,16.850466,-9.639308,6.7663083,-2.6775472,-0.63633925,-7.0927415,4.102888,-6.374726,1.7486515,25.283408841727294,0.010587064,0.006986800490828193,117.45383523,hiphop
hiphop.00037,0.40825897,0.15811722,3410.4387354220326,2528.6552584110304,6331.970044776751,0.19606381820820434,-104.05534,41.03318,-7.842381,22.962551,-21.092978,7.8568964,-13.345571,1.896629,-14.526409,8.197784,-12.698025,5.095933,-12.689795,4.331365,-11.19023,4.067608,-9.70923,5.4671483,-8.266493,7.3206754,21.93937713246336,0.050670944,0.0012061328390704142,143.5546875,hiphop
hiphop.00017,0.48110795,0.19152533,2127.9608844829927,2340.2182793107513,4920.911910585574,0.08025612845878483,-77.749084,99.70129,-6.312376,50.59332,-11.461466,34.42538,-10.975418,18.550982,-13.057865,19.361702,-11.550768,11.96912,-10.814091,6.4373245,-7.02538,2.425983,-4.7034,5.1733174,-1.4033606,0.11803777,23.56668591111184,0.0040518236,0.0023133773185034685,99.38401442,hiphop
hiphop.00003,0.4672341,0.26641032,2436.3572817937024,2270.0636759085337,5004.244740016689,0.10347216343363003,-42.374134,83.846725,-28.631731,41.36972,-13.940097,27.71485,-10.041533,29.356466,-7.7436314,19.10054,-5.6574235,10.4685,-7.4514623,13.737693,-3.4080844,11.847925,-0.5576979,1.3217412,-5.991869,-3.2568347,23.378109197797137,0.0073288344,0.0035902305856466226,92.28515625,hiphop
hiphop.00070,0.4302976,0.27826902,2140.1144363554845,2672.676482179068,5248.801594548181,0.06215873222232972,-90.05348,94.12435,41.825058,37.142498,4.2503834,30.50637,-2.603087,17.163906,-10.2901745,10.2944,-8.59037,10.958509,-9.746237,9.945285,-8.549039,4.601099,-7.790074,6.1195645,-10.173496,3.457345,22.429789833159585,0.009760823,-0.01331457790391719,95.703125,hiphop
hiphop.00024,0.4308886,0.17862181,2479.390060067303,2121.3238147769835,4842.279052734375,0.13890807916505418,-64.48981,88.38184,-40.01079,41.58599,-18.465834,23.032719,-14.042431,14.822684,-14.002724,18.139482,-5.3414497,10.116253,-7.4493637,6.6806846,-7.16983,3.0327349,-1.4769919,7.0067625,4.333546,4.6664886,23.349531666405237,0.008132565,-0.0048797910632775885,103.359375,hiphop
hiphop.00084,0.51338196,0.06592841,2038.5729980335182,1924.5208402140868,4065.200418289232,0.10507910760932662,-214.59805,100.74573,-33.877335,47.65975,-9.322223,13.337623,-17.606506,11.3271,-11.9311,8.950056,-7.9197397,6.308516,-0.082511775,4.8158426,1.338479,3.6043158,1.6931714,3.2239075,0.9618265,3.8130677,23.269353261084483,0.0046322765,0.006469152461709718,112.34714674,hiphop
hiphop.00015,0.4236876,0.14023064,2386.6516187279162,2334.5046538027236,5264.859830779557,0.11599740893479102,-82.69045,95.886154,-17.337845,41.5882,-13.245683,29.136047,-20.942556,18.866804,-15.310173,14.724821,-7.6815333,13.979014,-8.678377,7.9614115,-4.764143,4.9248633,-5.600609,1.6781924,-5.16204,-1.9653256,23.956421684560365,0.0063301977,0.015975982388690534,99.38401442,hiphop
hiphop.00042,0.44890136,0.24785145,2681.8275057455717,2512.124732151098,5536.266522953754,0.09947521103424922,-81.47943,58.840786,-5.914791,45.718056,2.7801564,23.033033,-0.28937325,21.661734,-6.3293247,20.624273,0.96654403,11.757161,-2.8821468,8.435769,-3.4723735,10.606131,-10.131036,8.300004,-2.3664238,7.4048753,23.489815751521956,0.014700875,-0.02292832383444672,92.28515625,hiphop
hiphop.00004,0.44928223,0.20058933,2314.8608986125955,2302.9073894362364,4941.311787230312,0.09987997049148607,-142.05435,74.101036,-6.2397604,41.437275,1.8436835,33.839928,-6.136659,21.879965,-5.7441125,17.8696,-4.8944554,13.435653,-2.6958666,7.0535674,0.13447416,2.6445227,-1.6886694,2.3288178,-4.6259847,1.5768554,24.884764393980024,0.009010265,0.0001178362893397999,95.703125,hiphop
hiphop.00050,0.42697272,0.27364883,1412.6119929223282,1990.7432422552242,3040.889945487858,0.03903528928018576,-120.89648,119.829575,8.297061,47.466793,18.588062,10.622025,6.578113,10.1585655,-1.1045343,4.802964,0.45057136,7.2652893,-6.38033,10.000582,-8.734497,6.6143336,-10.3055525,2.6507337,-7.9215765,-0.38634244,22.255836467262146,0.0036775484,-0.004928152823163838,99.38401442,hiphop
hiphop.00028,0.37397268,0.15437129,2571.659461691462,2471.2519114572756,5277.826419039038,0.110783154750387,-91.3802,79.3017,-10.29107,41.076077,1.3211154,16.702478,-4.622477,18.689674,-15.079513,17.62547,-10.785939,13.48903,-6.917497,9.4506645,-5.6230516,10.68802,-15.211457,8.382712,-7.9239173,2.5579126,22.615219440260756,0.015177659,0.01596931780539189,117.45383523,hiphop
hiphop.00090,0.48241356,0.109193854,2261.951873712432,2312.5657168089097,4939.936795544698,0.10435688975425697,-110.4301,98.69725,-21.921701,38.60617,-4.3012686,29.721174,-15.1581745,24.759329,-9.519501,20.528593,-11.795979,18.31308,-3.702676,8.285909,-8.867313,9.048105,-4.640688,1.3600721,-1.6371144,-0.044778205,24.189323508132563,0.0059269746,0.007979793165520388,117.45383523,hiphop
hiphop.00023,0.3818842,0.1906492,2232.4441764077837,2183.046000343627,4714.238160313467,0.10658892463235294,-45.611813,102.547935,-27.594954,54.20882,-12.927993,28.08503,-14.317071,21.651548,-18.31399,12.553483,-11.225013,8.806271,-15.713552,5.0080175,-10.041145,4.4160933,-1.716959,7.5802293,1.7447481,0.73321253,24.841908055233386,0.0048850644,0.003450865269024011,95.703125,hiphop
hiphop.00005,0.49050874,0.2617654,2685.078366569215,2484.00004713689,5746.60691772083,0.12458919371613777,-13.263817,84.2162,-10.716481,54.922443,-16.78178,33.961826,-21.540712,24.624014,-16.31454,15.945533,-11.362966,15.109406,-8.999864,8.171669,-6.045059,13.224083,-3.8992991,6.266976,-2.4464653,-0.17311831,23.218870468283193,0.008491888,0.005110295204072869,143.5546875,hiphop
hiphop.00067,0.49642825,0.21723315,2661.6076768286925,2637.781247165806,5783.715026666506,0.11546037514512383,-82.80429,70.123,-1.3719573,32.78181,4.02707,15.82245,-8.3318205,15.851688,-6.9546866,10.346973,-6.9136066,13.234698,-5.1432605,11.794568,-4.9919443,9.228172,-8.610898,5.321927,-7.3744717,1.5704188,21.83111963265084,0.02833744,0.004622828869326476,95.703125,hiphop
hiphop.00051,0.39386493,0.24382085,2331.8638710664395,2381.143748334242,4959.686676119873,0.0966003229005418,-85.54036,82.76449,12.225633,58.718224,-6.2413874,27.504574,-7.089437,17.125195,-7.0126214,12.341973,-9.111242,8.696761,-10.0881405,8.474882,-8.118192,4.8900695,-7.3892813,2.4344754,-9.454083,-0.6060634,23.140019831773163,0.012063892,0.008441836609714811,107.66601562,hiphop
hiphop.00099,0.4309427,0.15382677,1956.4458168493595,1906.7846119848984,3786.252105051519,0.10147708857391641,-139.06125,100.675446,-31.909443,32.879494,-3.1646686,13.492795,-14.814613,14.236966,-15.396548,8.372923,-5.022932,3.5855482,-7.974847,0.72947735,-2.8451743,-0.90235716,-7.503666,-1.4819455,-6.2154665,-5.742463,24.194366255600237,0.004346546,0.004211438386415571,107.66601562,hiphop
hiphop.00034,0.4695734,0.22765046,3014.8249496894373,2542.0590916476567,6003.763696062307,0.16604321364647834,-2.651701,65.276306,-20.956882,38.8044,-11.268856,27.085236,-9.623865,18.693632,-5.7502394,18.998388,-6.6169696,18.200705,-8.132534,13.748877,-7.5505924,11.380981,-10.426885,9.886664,-8.35645,5.931222,20.740828297952632,0.031744137,-0.002390362560703779,99.38401442,hiphop
hiphop.00016,0.46738997,0.20773108,2403.540398143319,2213.3305819587436,4856.520633284153,0.1103715926131966,-89.3166,79.14466,-20.853395,53.301556,-13.425009,23.823929,-6.218967,21.53015,-9.647644,15.79953,-4.8755674,9.544015,-12.299941,2.8439035,-13.2474,0.84155065,0.65682936,10.752117,7.531451,4.3889794,24.501456987398495,0.0077876896,0.006718364434428728,99.38401442,hiphop
hiphop.00071,0.4034864,0.24628545,2757.1199488341836,2908.5440194141233,6514.568940626209,0.09819328378966719,-87.46771,63.862236,29.905052,42.30076,8.039807,18.87295,-3.5940528,18.26733,-15.690593,14.379085,-6.7189875,14.322668,-6.9671135,9.915073,-17.869328,6.1096,-10.499573,1.8347694,-8.2347,3.9756138,23.17350566745246,0.016216716,-0.0052892990509275555,95.703125,hiphop
hiphop.00060,0.43961915,0.18036309,1650.412476479039,1930.1731884337914,3591.5032826710044,0.05358773340750774,-157.4422,98.37986,-21.43501,63.43133,3.2145739,23.711975,8.221648,16.054829,2.9305272,17.418175,1.4640148,10.969062,-0.7936494,5.0072656,-3.0888596,5.848416,-2.777396,0.8700847,-4.291034,0.36987293,22.728331865248553,0.0029713053,-0.003167469729914933,184.5703125,hiphop
hiphop.00029,0.4399901,0.1662607,2936.184941373594,2647.328860302138,5988.297122919892,0.11269546367066563,-79.89038,67.46486,-4.413865,36.167107,-3.4387336,21.436258,-4.5850644,19.56328,-8.221228,17.526073,-10.186484,14.13087,-7.6084037,12.308564,-8.938615,12.617523,-6.004895,9.836884,-4.9952345,10.709569,21.904129074125112,0.020798054,0.01607493804635469,123.046875,hiphop
hiphop.00053,0.5052547,0.10843336,2601.0991121619254,2791.1279992813998,6003.605363686387,0.09462527815402477,-153.99693,79.43919,31.578318,35.123993,-5.906073,21.10778,-0.096857645,17.579426,-8.392232,17.542742,-7.161604,12.875021,-6.1107807,13.227715,-2.2433429,13.700213,-7.70436,8.810818,-5.3150063,6.738235,22.054468840080666,0.01986338,-0.0016848541894193404,107.66601562,hiphop
hiphop.00008,0.45340466,0.14188433,3051.098147061939,2330.8096180443736,5718.32375541191,0.1768859296391254,-112.20661,56.697083,-19.92283,48.654545,-26.15382,23.842896,-22.333595,13.662037,-16.855944,17.168806,-13.31042,10.234021,-12.617293,5.1895757,-2.4166174,6.959806,0.5370057,12.834498,6.247252,5.0394516,25.048968358015617,0.010516822,0.0028833638102883597,172.265625,hiphop
hiphop.00019,0.43170726,0.22492306,2363.102224909935,2326.0171577816363,5066.636029411765,0.100163037562887,-67.03674,91.61378,-13.731763,45.119366,-5.811324,26.096575,-9.560048,19.6058,-8.652182,15.798308,-9.474139,5.4465218,-12.036467,4.439022,-8.991169,4.9867115,0.09151447,7.565846,-0.9540281,-1.8534261,22.699627024583958,0.010575671,-0.0018615949788881086,135.99917763,hiphop
hiphop.00057,0.4004701,0.2248785,1687.8704443449758,2068.4375677705984,3674.402781389077,0.05069923991389319,-119.965775,95.94747,-9.464655,61.012833,10.793557,28.112919,7.2034025,21.687918,-0.7421087,16.454716,0.91211563,11.137706,-6.5152273,5.534912,-5.359841,4.3648043,-6.9838257,2.419248,-8.462699,-0.6723539,21.939743106122144,0.0047136126,0.011748909505678891,143.5546875,hiphop
hiphop.00064,0.40759403,0.23597783,2270.301478502378,2372.783383101038,5000.911426839445,0.07771381578947369,-88.698975,78.8349,1.8757782,57.545254,-3.9286482,21.712334,-9.970703,13.082382,-8.764434,4.571732,-9.589037,6.92365,-9.467306,8.250328,-8.272699,4.39079,-3.0435855,-0.7445767,-9.673696,-0.20634605,22.979000940914844,0.010208488,0.0010722389602968224,86.1328125,hiphop
hiphop.00056,0.49163544,0.16672254,2249.255878687447,2351.068981895419,4993.278139663555,0.06940887734616873,-107.40861,81.36438,-11.277663,54.856934,-3.1044707,32.724525,-4.7128263,22.579973,-2.107826,20.992632,-2.1634402,16.70369,-3.5039108,3.05148,-6.909594,7.592722,-7.7096176,6.2582207,-3.2425194,-0.63353866,22.558273295577532,0.007331436,-0.01089193177773315,99.38401442,hiphop
hiphop.00068,0.42185786,0.22875962,2331.472600371834,2489.3256056297705,5251.884909237132,0.09248167811532508,-73.47048,85.37977,10.231592,49.58701,-1.9931844,25.12516,-10.116017,15.082775,-7.7544656,8.25486,-10.12017,9.655374,-10.227409,5.2174044,-11.319838,2.1748667,-11.30642,1.4652603,-11.671492,-0.099248014,21.52606053619367,0.014541688,0.00112351068131669,95.703125,hiphop
hiphop.00079,0.42524418,0.15348344,2825.5861608495165,2458.3680150929035,5539.208171832673,0.15777304445626936,-88.51027,74.6841,-17.4497,30.463879,0.79001296,-2.2104442,-6.7279744,13.071842,-16.876665,11.566936,-14.202071,12.039162,-6.2090607,6.3230467,-7.498047,10.084338,-10.167402,6.4095306,-11.605267,3.7263777,21.55666138539293,0.033830073,-0.0018883294623537477,103.359375,hiphop
hiphop.00035,0.5280598,0.19130746,2637.420227599176,2637.6783499699177,5790.873316714638,0.10065320844620743,-107.69944,73.85719,3.035565,35.904472,3.1483684,21.246506,-6.3778105,27.136885,-6.839215,20.093279,-9.177394,14.08315,-3.1135626,9.664361,-4.4230776,10.326272,-7.73623,10.385864,-1.7676401,7.8584695,21.75546984159377,0.018265601,-0.006902095814223096,112.34714674,hiphop
hiphop.00087,0.58367676,0.108108036,2458.555778991443,2483.487012574603,5483.083511210816,0.08756900940886223,-169.49089,72.58034,-4.651799,56.39042,-13.587452,31.935238,-2.801984,30.030378,-9.976484,19.656857,-7.341076,15.196998,-4.0047565,14.441527,-4.045107,6.855912,-3.9429307,5.486738,-0.9760447,0.6102487,23.087597879506223,0.007956792,0.0014119696919736068,135.99917763,hiphop
hiphop.00013,0.3400716,0.13667199,1793.2207967925488,1680.11047756271,3615.028140419408,0.09663395837364551,-130.0757,142.69109,-43.44958,34.911762,-7.8141484,9.499757,-12.108408,16.627024,-9.638087,7.172457,-8.767908,7.9356194,-5.7453403,6.04603,-3.2127059,-1.6920714,-8.713971,-5.0322165,-9.026155,1.7674434,24.01857275828761,0.0029305527,0.009425229397465321,103.359375,hiphop
hiphop.00007,0.43240058,0.26404262,1993.342836923141,2209.8374169349495,4425.2149079975325,0.07868962243614551,-60.316284,105.71066,-9.838595,47.452484,-11.108443,14.7673645,-16.04575,22.176418,-15.196243,19.052706,-5.713001,17.197823,-1.9131062,8.203032,-7.1345973,6.5857797,-3.9708505,2.4556968,-3.0485106,0.44744664,24.465814806735658,0.0053046006,0.009168014579311084,123.046875,hiphop
hiphop.00055,0.3904958,0.13386148,1650.4950478602225,1900.4066291382549,3415.0626829165053,0.07194854452883127,-166.34494,110.773834,-17.61279,50.361454,7.5061994,20.8073,1.3734277,15.417552,0.7362467,12.406478,-3.7806256,9.289622,-7.457846,0.98371947,-3.8050504,7.691893,-9.632881,-2.0967312,-6.7352095,-0.07289771,24.465008594500645,0.005562041,0.004725896896068783,107.66601562,hiphop
hiphop.00059,0.4995068,0.15129712,1813.9597945003604,2094.8069074040272,3977.4092824835525,0.06125057444852941,-139.25424,102.42954,-10.663906,58.54019,4.3421416,23.058956,3.7261884,17.822443,0.66332453,17.80438,-4.707892,11.553843,-4.937512,7.805876,-6.7626967,4.4269547,-6.9565353,0.25225833,-5.4245176,0.586902,22.07548197930571,0.005181825,-0.006860639072772931,92.28515625,hiphop
hiphop.00047,0.44696623,0.24614553,2756.3203116300447,2853.1556728386495,6320.595113559404,0.09684635315886223,-85.239006,64.93582,22.537533,38.17581,4.843777,23.004452,-5.523883,18.03777,-7.163024,9.514649,-6.2363944,14.218293,-8.692383,14.314657,-4.250663,8.819005,-5.922827,7.7939405,-9.444056,2.7736313,22.02057985290971,0.021424597,0.003712161276878667,95.703125,hiphop
hiphop.00083,0.44788277,0.11070762,2358.659470630217,2291.0682461457855,4998.811439537781,0.11081943571013932,-122.822876,90.75599,-26.895271,42.07951,-5.3132234,28.563238,-16.433138,23.205338,-11.530365,20.374847,-9.074696,19.423752,-8.659882,9.483284,-3.3197803,0.78236276,-5.3382616,1.5845234,-3.779826,1.2494924,24.608720824620168,0.0060604857,0.007039070499321311,103.359375,hiphop
hiphop.00027,0.42730382,0.13490248,2476.0984587340313,2450.9461276678185,5303.2512652984715,0.10019742888931889,-116.18407,86.91351,-7.3871512,28.935717,-9.158583,17.727732,-17.385061,15.023946,-13.128416,12.12901,-9.679907,10.434549,-5.152603,9.856709,-11.817612,11.558155,-11.973704,7.6124606,-7.4321756,-1.4432445,22.23484325917575,0.01575486,-0.005061676527260947,92.28515625,hiphop
hiphop.00065,0.41718456,0.206613,2167.736427042673,2458.8374338658505,4674.255068752419,0.08287327060758513,-146.81685,86.44113,32.74166,40.462578,3.109587,19.153454,-4.946855,16.762432,-9.75502,6.130193,-3.9465492,11.837526,-9.4370575,8.348241,-8.881298,2.1191099,-7.9918604,3.4492257,-7.2235036,-0.8994872,21.98454421159883,0.015315531,-0.0027565291765853633,95.703125,hiphop
hiphop.00033,0.49971837,0.21411024,2768.323499349269,2505.2822713993028,5710.707134801906,0.14717446908862228,-40.154762,71.52869,-14.278581,44.97848,1.7804476,20.59579,-12.550195,24.81865,-7.198054,16.797174,-8.473606,13.176614,-7.1818657,9.707807,-9.486467,7.4301863,-8.762628,8.552689,-4.7221622,3.532817,22.039515486949103,0.020403424,0.007920245499979998,99.38401442,hiphop
hiphop.00074,0.47389397,0.20842852,2626.8090470961797,2547.4648789613098,5712.332124975813,0.1089917823626161,-75.53166,71.940796,14.783067,63.18226,-11.173371,21.912663,-13.204386,20.974628,-8.559467,17.077408,-8.665324,11.290341,-5.0611053,8.837262,-8.70249,2.2603457,-8.309239,1.3319149,-7.9888453,0.4421994,22.198962264440496,0.016288675,0.0037582299213281866,99.38401442,hiphop
hiphop.00012,0.35886064,0.19897914,1970.7982737697919,2101.550283873175,4266.415868233601,0.08719183859810371,-67.802635,113.43148,-24.636362,45.239872,-19.760273,24.727404,-14.148673,20.82273,-11.230892,21.086899,-7.8584156,14.671279,-9.520252,11.295263,-8.745882,6.8632336,0.77861327,8.971279,-0.3637685,-1.1841811,24.473278098635582,0.0027280422,0.008680522321119218,99.38401442,hiphop
hiphop.00020,0.49018273,0.1760295,2667.6445772053958,2250.8308849113755,5248.759928133465,0.10795323988970588,-122.948,51.53413,-28.756096,67.50045,-7.466896,32.89177,-8.955094,23.105064,-7.5375643,21.529064,-6.5628176,13.944109,-3.2695599,8.783484,-2.8763726,3.5595748,0.485433,12.571736,15.031846,14.912944,26.990603646970886,0.004687842,0.014887052586859597,117.45383523,hiphop
hiphop.00058,0.50556636,0.13039827,2547.438526929093,2249.004517372017,5000.9030935565015,0.13421763133707432,-115.926155,71.68148,-22.387156,51.478333,-2.1478138,31.352581,0.10663106,18.358362,-6.4576473,12.466586,-8.633159,5.0786185,-8.021796,2.567596,-10.149286,1.2214521,-10.181246,1.0943997,-7.145848,-0.4144548,21.378556939460847,0.02092578,0.0020262807582911843,172.265625,hiphop
hiphop.00076,0.42465705,0.23689449,2025.4055338934018,2260.7760551811757,4216.957833966235,0.08887096676664087,-117.59814,98.80274,-4.3309474,23.223986,1.3808438,-1.0480567,-5.2860966,7.8081245,-10.7740965,10.655984,-8.569726,8.338943,-4.004789,4.882633,-4.776735,5.977195,-10.078786,7.276284,-1.8113022,3.528491,21.86533674745853,0.017180335,0.005195446543997537,95.703125,hiphop
hiphop.00011,0.44399688,0.20384611,2085.4879288650145,2227.9957148280373,4561.5390836638935,0.09410562899090558,-75.09445,105.893166,-9.650866,50.880207,-10.526978,22.528841,-17.309427,19.682432,-13.8585615,19.109327,-15.473561,7.2733183,-15.5826645,4.8827467,-11.061688,4.5844297,-2.526604,6.3925667,-5.278288,-4.412181,24.099369238251583,0.0041605267,-0.005147576962488534,135.99917763,hiphop
hiphop.00032,0.4753716,0.13450886,1988.9147474550339,2236.346512650045,4190.678483829942,0.07599586664244186,-153.54402,98.27521,-7.9379897,36.412766,11.889358,22.526804,-2.7483118,22.351837,-5.2930675,17.39372,2.8930545,11.954588,-3.6644046,6.352318,-7.9678416,5.3943677,-4.54928,4.2437387,-3.5345638,4.440637,21.171554899919332,0.010073189,-0.0004553107107469103,99.38401442,hiphop
hiphop.00092,0.47789463,0.12265261,2313.8291110717737,2645.3292856907497,5799.264932638352,0.07247046125193499,-146.19128,85.78941,9.153464,45.24083,4.7242193,37.613106,-16.00207,28.038754,-11.425239,25.622576,-9.478046,19.391237,-4.8147206,10.106877,-8.179584,8.695426,-7.5978837,2.4166162,-3.7264113,-1.8849758,24.746504017473065,0.0037540984,0.0018263108533610188,112.34714674,hiphop
hiphop.00088,0.45989037,0.118627094,2685.5126815869917,2378.0074226974484,5581.707914842541,0.14986455108359134,-91.04121,81.439,-27.392082,49.325974,-11.543393,33.01043,-23.512226,27.877527,-12.061263,19.749668,-16.327093,15.035096,-10.488062,9.166169,-9.033623,7.1734033,-4.79117,2.7564912,-4.2008457,-2.2574058,24.55553846097692,0.008364893,-0.00971798651764003,117.45383523,hiphop
hiphop.00052,0.4600538,0.10968419,2291.7201575198083,2560.0241592697244,5203.210203566418,0.07548820566466719,-154.30984,92.51995,21.074461,33.246227,-5.5358806,24.109493,-3.7208014,18.382717,-5.260808,14.347808,-7.158522,11.508373,-3.711071,11.688849,-6.072702,8.210886,-6.007539,5.959527,-6.3497205,5.203126,22.153751465342545,0.0123981275,0.0041309842254116744,103.359375,hiphop
hiphop.00063,0.44479677,0.18594143,2474.8585669686313,2266.840832121867,4948.2534119219235,0.11840026666505418,-104.75196,79.49541,-18.373991,39.963345,-2.9562712,9.835927,-16.62432,3.26564,-13.234279,2.7157338,-7.335718,4.513309,-6.5528145,8.2500925,-6.375005,7.1662545,-8.547775,5.438251,-3.586891,3.5758393,22.802476699116248,0.020304661,-0.004446430875178158,95.703125,hiphop
hiphop.00097,0.47385636,0.11856753,2570.570571280423,2513.4302976116364,5709.890473073481,0.11593467310855263,-112.35985,82.29613,-2.5084739,52.207497,-14.981243,36.76394,-16.140297,22.396759,-14.646412,20.536625,-12.516024,17.572678,-9.796552,8.956455,-9.969741,5.7387905,-8.905956,0.48596513,-5.4523306,-0.99579406,24.798785155803255,0.0063416027,0.014631320226601895,112.34714674,hiphop
hiphop.00069,0.48767015,0.27089936,2910.625695071469,2778.172860696414,6281.687015498017,0.11215200512770898,-68.38161,49.18563,26.944157,62.769833,-2.480768,29.33503,-2.4068449,16.374542,-9.200893,12.97154,-8.526264,14.427365,-6.904829,12.2829075,-5.9893117,10.237146,-9.01136,4.6898575,-9.473171,4.543365,22.549869258373523,0.017806571,0.0010255421838315981,129.19921875,hiphop
hiphop.00073,0.42107832,0.29990867,2221.3311673756957,2569.109526914081,5162.785448009385,0.07846891326431889,-86.38339,81.70817,34.458527,53.424416,3.9126396,21.708738,-11.447508,9.90668,-9.84439,9.526416,-8.417601,8.486532,-9.571058,7.522762,-12.144787,1.3959776,-10.005666,2.8938038,-10.761513,0.73640865,21.865405817216825,0.01277254,0.00028647102627617666,92.28515625,hiphop
hiphop.00044,0.35456592,0.037994206,2333.7565988511187,2043.5305874267237,4138.399975661523,0.13985667509191177,-273.21228,85.78946,-26.116129,26.719711,-5.7096825,-0.018415987,-2.634193,-0.543364,-17.263092,17.597738,-9.18971,0.27175328,-3.3472617,-1.7516844,-4.5946674,2.855021,-12.6699295,0.88082254,-7.990759,1.6052669,23.63715027769421,0.014480074,-0.0004256715674528461,117.45383523,hiphop
hiphop.00031,0.47884667,0.21228515,2736.582029705834,2613.0900114724586,5822.3314598248835,0.12468254160216719,-33.784718,73.10913,-16.406858,26.959026,-5.149078,17.875507,3.9431584,15.04634,-5.302134,20.85612,-9.387285,14.063427,-8.540605,12.293669,-8.382603,10.863141,-7.021013,8.165329,-6.457296,6.362687,21.767418884549425,0.025539605,-0.007258221014640339,99.38401442,hiphop
hiphop.00030,0.5378974,0.19346468,3431.0075335619003,2970.0223904866857,7109.340344124903,0.16410633949303405,-32.906906,56.62091,17.720533,39.232254,-8.229051,34.305412,-9.553531,18.876417,-13.072398,15.818925,-10.4543705,12.963831,-14.170208,7.6440353,-12.785962,8.660201,-10.822844,6.8522353,-12.198767,4.3718123,19.83305345808911,0.034796603,0.0021862888614801895,89.10290948,hiphop
hiphop.00038,0.39831477,0.26923084,2060.193761508753,2007.1127476484592,4134.008335550503,0.09574545278637771,-69.43983,81.47193,-25.426355,36.635517,-3.5172143,10.747111,-4.7949214,16.948725,-10.227821,13.745355,-7.4528146,6.984486,-7.604824,5.0793047,-6.2521315,9.024112,-4.7654943,6.1738267,-5.5969462,1.200661,21.580428518431706,0.096720435,-0.0033932897789732686,92.28515625,hiphop
hiphop.00078,0.42465705,0.23689449,2025.4055338934018,2260.7760551811757,4216.957833966235,0.08887096676664087,-117.59814,98.80274,-4.3309474,23.223986,1.3808438,-1.0480567,-5.2860966,7.8081245,-10.7740965,10.655984,-8.569726,8.338943,-4.004789,4.882633,-4.776735,5.977195,-10.078786,7.276284,-1.8113022,3.528491,21.86533674745853,0.017180335,0.005195446543997537,95.703125,hiphop
hiphop.00098,0.5333494,0.1191406,2531.9225206513033,2333.83973734481,5341.934364720395,0.10059689737325851,-130.54677,72.87674,-24.096432,64.05086,-7.6248097,35.121704,-12.810988,31.067657,-8.059782,20.971325,-6.4752226,14.859166,-3.0216606,9.015669,-4.594533,5.1594524,-2.1013298,1.225453,-5.4973683,-1.3808377,24.19746074886103,0.005112716,-0.0005078503702168472,107.66601562,hiphop
